"o2HKkE3aif","0","","","","1","0","Pointer","_User","sIlxXlPA8H","File","0d0f709e5bf771d62eb2a0bc5f9efb98_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/0d0f709e5bf771d62eb2a0bc5f9efb98_image.jpg","Marketing is more than social media, print or advertising! It’s about getting out there meeting, supporting and growing your network!! I get involved and love introducing people to their next client!! I am social, the #MarketingRealtor & #CommunityAdvocate  #YourGoalsAreMyGoals","13","1","0","2020-03-03T12:49:31.599Z","2020-03-03T12:49:31.599Z"
"2sSgjyWxUW","0","","","","1","1","Pointer","_User","2Hapr2zsXb","File","09ec0d2e05102c76d989f96c919ddb5c_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/09ec0d2e05102c76d989f96c919ddb5c_image.jpg","Hellooooo!!!! I’m super excited to be part of this amazing community. I’m Nicki, the artist behind Nicki Lenore. I’m a Creative, Lifestyle, Inspo! Connect, collaborate, or create! I’d love to do one or all three. I love connecting with like minded female entrepreneurs who want to support one another. I’m also looking to collaborate, because when you work with others & create together…..magic happens. Painting is my passion and I pretty much paint everything and anything I can get my hands on. 😁\n\nWhere you can check out my work:\nInstagram: @nickilenore\nWebsite: www.nickilenore.com\n","9","7","2","2020-03-03T12:49:31.602Z","2020-03-03T12:49:31.602Z"
"lboshMjJwq","0","","","","3","0","Pointer","_User","JGPjfeBbBw","File","26d971e1eebf1da36de38c96182a8f1e_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/26d971e1eebf1da36de38c96182a8f1e_image.jpg","Hey all, I’m Corine! It’s like “chlorine” without the L-sound 😉 I’m a former 9-5 engineer turned website designer, so that I could pursue a life full of moments like this... traveling the world, and loving my pups 😍. I help creative, passion-fueled women entrepreneurs bring their online business to life with the website of their dreams 🎉... because you’re AMAZING at what you do, and it’s about time you had a kickass website you feel CONFIDENT about. ","18","4","0","2020-03-03T12:49:31.603Z","2020-03-03T12:49:31.603Z"
"qSH2kogFWV","0","","","","4","0","Pointer","_User","eYmFVUKl9g","File","1077760037ac614a07e31e514b32c320_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/1077760037ac614a07e31e514b32c320_image.jpg","Hello ladies!\n\nMy name is vp wright, and I’m a Business and Life Coach for Millennial Creatives based out of Houston, TX.\n\nWhat I love most about being an entrepreneur, is that i get to walk in my purpose everyday and help other creatives do the same by turning their passion into a purpose-led business online.\n\nI’m a partner and mother of two, a serial creative, and have been in the music business industry for over 12 years. \n\nI love meeting like-minded entrepreneurs, creatives, and founders, and I’m always giving out advice, tips, and tutorials over on my IG (@thevpwright).\n\nfeel free to learn more about me via my website at www.vpwright.com or shoot me a dm!\n\nxoxo","18","9","0","2020-03-03T12:49:31.603Z","2020-03-03T12:49:31.603Z"
"wAXg1N4OZn","0","","","","0","0","Pointer","_User","TcULERX5gU","File","c38316fdb89aa5674fc2bcdccb110fe2_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/c38316fdb89aa5674fc2bcdccb110fe2_image.jpg","Engagement is The New Black (on Instagram at least 😉)\n\nWith all of these crazy changes, IG can seriously make your head spin.\n\n“Is Insta dead?\nOrganic growth sucks!\nNobody likes my posts anymore 😭”\n\nI see this TOO OFTEN in the groups that I’m in and quite frankly, I’m sick of seeing that ish!\n\nInstagram evolves - just like you do. AND, as biz owners, we might need a little bit more practice with being malleable. \n\nOne thing that hasn’t changed is that Instagram likes:\n-consistency \n-quality content\n-ENGAGEMENT\n\nGone are the times where a simple post on Instagram could help you build the brand authority you need to get hella clients.\n\nNow, ENGAGEMENT is your key to success. You need to be posting stories every day, showing up on live videos, interacting with potential clients and customers.\n\nThat is how you should be hacking Instagram now. Use the polls on stories, ask questions, interact with your followers.\n\nMutual interaction with quality content is your key to success with all of these updates.\n\nWhen I follow all of these rules, even on my own personal Instagram, followers FLOW in. I’m showing up on more on the platform because I’m using it the way they want us to!\n\nNeed help with engagement on your page? HMU!","15","2","0","2020-03-03T12:49:31.603Z","2020-03-03T12:49:31.603Z"
"qcBrmaRZss","0","","","","1","0","Pointer","_User","s6QuIDUF9Q","File","fd8ae6983367b4f942555fde9a435161_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/fd8ae6983367b4f942555fde9a435161_image.jpg","Hello everyone! My name is Kalina, and I am a lover of all things fashion related. This past summer I created an Instagram account to share my style, give fashion advice, and spread my love for God. I don’t want to put all my eggs in one basket, so I thought I would come on here! I plan to share thrifting and style tips for women. \n\nI would love to get to know everyone more and can’t wait to see what this app has in store. ","16","2","0","2020-03-03T12:49:31.602Z","2020-03-03T12:49:31.602Z"
"msw2YZC7S3","0","","","","3","0","Pointer","_User","YUKEmVHLIm","File","fed9f0e084eeefeb2d1ba15e6670bfdd_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/fed9f0e084eeefeb2d1ba15e6670bfdd_image.jpg","Hi! I’m Jessica! I am a virtual assistant who specializes in helping entrepreneurs with their accounting and tax tasks! ","15","5","0","2020-03-03T12:49:31.605Z","2020-03-03T12:49:31.605Z"
"7DKssb9LJD","0","","","","1","0","Pointer","_User","cirs1o8BAS","File","4b632f8a4e903a4ccca01fb1ab88238a_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/4b632f8a4e903a4ccca01fb1ab88238a_image.jpg","Hey Gals! My name is Ri & I’m a  multi-passionate Gen Z! ✨ A Student by day Entrepreneur/blogger by night 😊 I LOVEE travel & learning new things while GIVING back to others! I’m so excited to get to know you all on this platform. Feel free to reach out to me! \n\nI’m interested in Music, Art , Culture , Clothes , Sports etc. Chances are we have something in common! Give me a #Follow & if there’s anything I can do to help you or your business #GROW just let me know! \n\nOne Love 🧡","15","3","0","2020-03-03T12:49:31.605Z","2020-03-03T12:49:31.605Z"
"jOCjzYHnTi","0","","","","0","0","Pointer","_User","ZeKPRYat90","File","da75cdb957542c1a534521c95412cd12_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/da75cdb957542c1a534521c95412cd12_image.jpg","Hi gals! So happy to be on here with all of you! My name is Nathalie Barreto and I am a motivational and business coach. I help entrepreneurial women by implanting positive affirmation alongside social media marketing and public relations. I’ve recently joined with my dad to start @lifestyles.journey and our focus is motivation with health & wellness. We have some really amazing CBD products that we are also selling. I can’t wait to further meet you all! ","16","3","0","2020-03-03T12:49:31.605Z","2020-03-03T12:49:31.605Z"
"VMvdkqYCay","0","","","","4","1","Pointer","_User","QkEnDuPuLX","File","eca40d4322e17917d75370bc80b36547_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/eca40d4322e17917d75370bc80b36547_image.jpg","Hello, my name is Jade Mallicoat. I am a virtual assistant who helps busy mompreneurs with their businesses. I really enjoy helping with online summits, social media and content creation! ","13","6","0","2020-03-03T12:49:31.608Z","2020-03-03T12:49:31.608Z"
"CuyS202HbP","0","","","","0","0","Pointer","_User","X8VrLKx5H0","File","e4a4a66980071022b86e77b33e0345e8_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/e4a4a66980071022b86e77b33e0345e8_image.jpg","Hey ladies inviting you to join our mailing list to receive today’s Blogging (and Marketing) Tip Tuesday Email. These emails have become a staple for our brand and loved by everyone because of the simple to read copywriting + the super useful tips that you can apply to your biz, brand or blog! Go to https://www.happygirlglow.com/newsletter-signup and signup today to receive today’s email right to your inbox + a new one every Tuesday ✨💕","15","0","0","2020-03-03T12:49:31.608Z","2020-03-03T12:49:31.608Z"
"8wmZkN3Az9","0","","","","3","0","Pointer","_User","vBySyA8dzL","File","f2af23730ea95005cddee0bb54cb80d7_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/f2af23730ea95005cddee0bb54cb80d7_image.jpg","I want to know... \n\nWhat is your biggest struggle when it comes to creating and maintaining your website? \n\nEveryone knows that you need to have a consistent and authentic online presence to make an impact in this digital world, but how are you struggling to accomplish it? Hit reply and let me know! ","11","4","0","2020-03-03T12:49:31.651Z","2020-03-03T12:49:31.651Z"
"Vi8P682faC","0","","","","0","0","Pointer","_User","2Hapr2zsXb","File","1d53b10f88f34681b263c45766d0c5c1_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/1d53b10f88f34681b263c45766d0c5c1_image.jpg","Type some caption... “Beauty is and always will be blue skies and open highway.” Truth to that🙌🏻\n>~~~>  >~~~>  >~~~>\nHit the road, go where you feel most alive and make those memories........but, don’t forget to hit the road without a badass custom hand painted hat by moí!\n•\n>>Sneak peak of what I created for an upcoming Christmas boutique that I’ll be a vendor at<<","10","2","0","2020-03-03T12:49:31.651Z","2020-03-03T12:49:31.651Z"
"tUBOthLDa9","0","","","","2","0","Pointer","_User","BAVRkZOR8U","File","f26d33782256d3d4f7e012adeefe36ed_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/f26d33782256d3d4f7e012adeefe36ed_image.jpg","Isn’t it finally your time to shine? \n⠀⠀⠀⠀⠀⠀⠀⠀⠀\nWhen it comes down to getting visible and sharing your brilliance on camera, there’s massive resistance you experience. \n\nAm I right?\n\nWell, how long is it going to take for you to move through it so you can show up?\n\nThere’s no doubt that you’ve heard countless messages about how to leverage video to grow your business. And while that’s true, there’s more to the story... literally!\n\nIt’s not enough to just show up on camera. You’ve got to be clear on your brand message, image and presence. And that my dear friend, begins with YOUR STORY!\n\nIt is NOT about the products and services you sell. It’s about the stories you tell!!! \n\nWhen we first begin working together, my clients don’t see or understand how their stories can help to grow their personal brand & business... that is until we actually start doing the work and they see the results. \n\nResults like: \n✅ Attracting more of their dream clients at premium rates\n✅ Landing major publicity and media features for their brands, business, causes and movements\n✅ Securing lucrative brand deals and partnerships \n✅ Selling out events\n✅ Booking big speaking gigs on major platforms, and so much more\n\nYour audience cares about what you have to say and the impact it will have on their lives and businesses.\n\nThe problem is, most entrepreneurs and business owners don’t even know where to begin with uncovering what their stories are or how to use them to effectively grow their brand, business and revenue, let alone have the confidence to own their brilliance on camera.\n\nThis is my sweet spot and zone of genius - helping established, brilliant female entrepreneurs, business owners, CEOs and founders just like you to become brilliant, confident storytellers and shine on camera so you can elevate you brand visibility, awareness, impact & profitability with confidence + style.\n\nIsn’t it your time to shine as a trusted, go-to celebrity authority in your industry?","13","3","0","2020-03-03T12:49:31.651Z","2020-03-03T12:49:31.651Z"
"mhGqrTEqLC","0","","","","0","0","Pointer","_User","SfJAsK3DDZ","File","4fc6636895767cc083daf781f43bf4b6_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/4fc6636895767cc083daf781f43bf4b6_image.jpg","If you’re looking for the perfect gift this holiday season, I got you covered! \n\nThere are a couple that are close to selling out. \nMessage me if you would like more info! ","7","4","0","2020-03-03T12:49:31.651Z","2020-03-03T12:49:31.651Z"
"kC5XPflAFV","0","","","","0","0","Pointer","_User","XJ1fbtm3aC","File","db3c9e004c4c4353d750be47f30bc902_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/db3c9e004c4c4353d750be47f30bc902_image.jpg","🔥 🖤 @beautiyou_by_nay @irianasmith @queen_royal400 @xgaray20 Designed by yours truly @acwilliamsdzign •\n•\n•\n•\n• #modelinglike #modelscout #ladieswear #ladiesoutfit #ladiesoutfits #modelingphotography #modelings #fashiondesigners #stylistssupportingstylists #fashionshows #fashionshowroom #fashionstyling #beautifully #beautiful_world #beautifulladies❤️ #beautifulladies💕 #beautifulladies😍 #fashionistastyle #fashionistagram #fashionistar #fashionistar #shinebabyshine #shinebrightlikeadiamond💎 #shinebabyshine✨ #irianasmith #otobepositive #madeforthis #posingforthecamera #modelposing #posingtime #uplifting","8","4","0","2020-03-03T12:49:31.651Z","2020-03-03T12:49:31.651Z"
"GQ7INqmuwN","0","","","","1","0","Pointer","_User","sIlxXlPA8H","File","2f39c110a77d4e030f21de4a0d6e7e12_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/2f39c110a77d4e030f21de4a0d6e7e12_image.jpg","My face when I’m excited to see YOU win!! Get there BossBabe, I’m right behind you!!👊🏽💕💯","10","1","0","2020-03-03T12:49:31.651Z","2020-03-03T12:49:31.651Z"
"VqNU1emVyP","0","","","","1","0","Pointer","_User","ZeKPRYat90","File","331d7cf8071142007560cc140084923a_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/331d7cf8071142007560cc140084923a_image.jpg","Did you know that using CBD oil can have some MAJOR, natural benefits to your body? \n\n1. Relieves chronic pain\n2. Reduces anxiety and stress \n3. Reduces inflammation \n4. It’s a powerful antioxidant \n5. Helps mental clarity\n\nCBD oil is an incredible natural remedy with the pote fail to completely transform your health! The benefits are seemingly endless. \n\nHave you started using CBD?\n\n⠀⠀⠀⠀⠀⠀⠀⠀⠀","9","1","0","2020-03-03T12:49:31.651Z","2020-03-03T12:49:31.651Z"
"AAZl3gll3r","0","File","703b89f8e364480966797b8da889ca3a_video.mp4","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/703b89f8e364480966797b8da889ca3a_video.mp4","2","1","Pointer","_User","KkGrBLE2wZ","File","cdaa2b66fac61b7579bd9147ee04474f_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/cdaa2b66fac61b7579bd9147ee04474f_image.jpg","Decided to create a little baby collection of colorful pieces to start the new year right! The only problem is narrowing the styles down because EVERYTHING looks good in rainbow! 🤣","14","6","0","2020-03-03T12:49:31.655Z","2020-03-03T12:49:31.655Z"
"cHcm7Z5qXr","0","","","","1","0","Pointer","_User","4Tw6Lo257T","File","5cd5f753792ca515a006ff80f4e87fa3_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/5cd5f753792ca515a006ff80f4e87fa3_image.jpg","Hey lovelies! I’m super excited to connect with you! I’m the owner of two businesses in very different fields. I own an insurance agency with my husband in NM. \n\nI also own a marketing company where I work with overwhelmed entrepreneurs who are just over social media. We come up with a sustainable plan to bring in business and make sure you’re building the right connections! \n\nWhat’s your favorite book? ","10","2","0","2020-03-03T12:49:31.655Z","2020-03-03T12:49:31.655Z"
"8iuE2aQqSj","0","File","c0dceaa486728945c3ca72ec8d120ae5_video.mp4","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/c0dceaa486728945c3ca72ec8d120ae5_video.mp4","1","0","Pointer","_User","XJ1fbtm3aC","File","bccaa9c52e3f5e1d935634d4fba4e5f5_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/bccaa9c52e3f5e1d935634d4fba4e5f5_image.jpg","Feeling strong, bold, beautiful and confident! Thank you @acwilliamsdzign ❤️•\n•\n•\n•\n• #transforming #dressnfinity #acwilliamsdesign #dressy #miniskirt #miniskirts #shortskirt #ladyrose #ladystyle #designboom #designerclothes #designershoes #designerjewelry #modelsofinstagram #modella #model📷 #modelingphotography #modelings #modeling💃 #modelinglife #modelingshoot #modelingportfolio #modelingfashion #modelingfashion #modelingdays #mamacita💋 #mamacita #hispanic #hispaniclady #señorita #senoritas","11","2","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"aFNX7Bhk9u","0","","","","0","0","Pointer","_User","SFJgOUEMW8","File","f135dc459199d48e00d8c4cbe09eb061_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/f135dc459199d48e00d8c4cbe09eb061_image.jpg","FACEBOOK GROUP!!\n\nI created this group to be a place where ALL Chicas can (safely & confidently) talk lifestyle, self-care, entrepreneurship, women in business, blogging, female leadership, motherhood, health, work, family, relationships, faith and so, SO much more, TOGETHER! I definitely encourage you to come connect with other amazing women and make even more new Amigas (friends)... Because, honestly that's exactly WHY we're here!!! That's what makes Social Media so incredible. THAT'S what Social Media was MADE for to it's very Roots!\n\n**you must answer ALL entry questions to be accepted into the group 💜**\n\nLink: https://www.facebook.com/groups/chicaconfidentamigas/\n\nXx, Morgs*","12","6","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"kuJnB1gUrg","0","","","","6","0","Pointer","_User","MR1lnHt9OJ","File","1636f1f14360556ebe8e1fea20c42cd3_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/1636f1f14360556ebe8e1fea20c42cd3_image.jpg","WHAT IS THE POINT SYSTEM FOR? \nWe are getting a lot of questions about that little ticker moving up every-time you engage & post on Societygal.\n\nBecause we value the time you spend here and appreciate your help in growing this community, it only makes sense to reward you for your efforts.\n\nSoon after we launch, we will announce several rewards you can redeem those points for. Expect exclusive merch, gift cards, ad rewards, and products form our partners.\n\nCan’t wait to make those rewards available to you. In the meantime, please don’t hesitate to UP that ticker as high up as it can go. 💗💕","21","7","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"5oZn2n3bYh","0","","","","5","0","Pointer","_User","EwlsOjH8zR","File","2905b309e79ed026f17f2f7e79739500_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/2905b309e79ed026f17f2f7e79739500_image.jpg","Thinking out load...\n\nIt’s ok to grow apart. This world is constantly evolving, you are meant to evolve with it, move on. \n\nKeep your circle small, use your energy to give those who love you the very best of you. \n\nBe in peace, knowing that as you are rising, you are accompanied by only those who deserve to enjoy \nit with you.\n\nGenuine friendships are hard to find. When you find them, keep them, & cherish them...especially the one with yourself.","12","4","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"38S2JJtUH1","0","","","","0","0","Pointer","_User","sIlxXlPA8H","File","57fa52863e7e5cbd760819ffd906b3dc_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/57fa52863e7e5cbd760819ffd906b3dc_image.jpg","#MatketingRealtor cuz you need to know YOU are ready to buy, even if it’s not tomorrow, I’m you’re GIRL! 👊🏽💕💯","12","0","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"QAQPrvY7cE","0","","","","4","0","Pointer","_User","rVCQEQJebB","File","013d6e752e2bf83f21a89e6f1a4006a3_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/013d6e752e2bf83f21a89e6f1a4006a3_image.jpg","Good morning ladies!\n\nI’m Diamond, born New Yorker; DC resident! I love to take photos with my iPhone pro. 36k in my camera roll, whew! All about the angles right? ","15","9","1","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"TqASVI0STB","0","","","","0","0","Pointer","_User","E5OBUCAuae","File","8802b5d136d5c5098b167a6c74bcd165_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/8802b5d136d5c5098b167a6c74bcd165_image.jpg","Let’s connect and collaborate 🥳","7","0","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"HY0nxKzPvs","0","","","","1","1","Pointer","_User","97jSpSv3BZ","","","","Hi y’all! I’m currently a sophomore in college and run my own blog. I’m looking for a summer internship and was wondering if any of you had any suggestions!! ","10","2","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"Ozo2Lm95BY","0","File","96cae325c982ba20ceadc6d6e1afa269_video.mp4","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/96cae325c982ba20ceadc6d6e1afa269_video.mp4","0","0","Pointer","_User","XJ1fbtm3aC","File","ac7dc14416d0ab8246b9ca77cd9df5a9_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/ac7dc14416d0ab8246b9ca77cd9df5a9_image.jpg","Today’s episode on Mommys mean 🤣😂•\n•\n•\n•\n• #mommysmean #todaysepisode❤ #hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha #omgboys #omgkids #kidsomg #momlifebelike #momlifestyle #momliferocks #momlifebestlife #momlifeishard #momlife❤️ #momlife101 #kidswithattitude #kidsattitudeproblem #irianasmith #otobepositive #lifeofmom #momwith3boys #misniños #chamacos #chamaco #thiskid #thiskidtho #littleboys #rudetomom #hethinkshesgrown #ohnoyoudidnt #ohnoyoudidntface #hesaidwhat","7","1","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"lApM8gzILl","0","","","","0","0","Pointer","_User","SFJgOUEMW8","File","fd736636a8dea43c0bf6f9328e483910_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/fd736636a8dea43c0bf6f9328e483910_image.jpg","LET’S SIMPLIFY LIFE THIS HOLIDAY SEASON🎁\n\nTONS of seasonal discounts, promos, etc. creators SHOUT on social = OVERWHELMING. I’ve made an easy DOC for my subscribers! It’s a list of all my exclusive promo, discounts, etc. No hassle. Free. bit.ly/2OcvS4I ","6","6","1","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"chDWA2BBd6","0","","","","0","0","Pointer","_User","p7OGIsugbB","File","4bdc024cd08024b4edc5af25a12199bd_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/4bdc024cd08024b4edc5af25a12199bd_image.jpg","I’M HOSTING ANOTHER FREE MASTERCLASS 🥳⠀\n\nIn 2020, I’m helping you smash all of your goals... or stomp on them? 🤷🏻‍♀️⠀\n\nTuesday December 3rd, I’m handing you all of my secrets to growing your Instagram.⠀\n\nYep, fo FREE.⠀\n\nSign up for the masterclass and thank me later! ⠀\n\nI’m going to be teaching you guys how to connect with the following you already have, how to find your ideal client, and how to attract your ideal client!⠀\n\nWhat are you most excited to learn from me?\n\nIt’s going to be insane! Message me for the link!","11","7","1","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"GrFTNKp4MD","0","","","","0","0","Pointer","_User","JdOjsewt0L","File","73446aa8ba7acbed4aaaa5a3adab9a2e_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/73446aa8ba7acbed4aaaa5a3adab9a2e_image.jpg","{OPPORTUNITY} doesn’t always show up as a bright open window oozing optimism; sometimes it’s a quiet, barely visible cracked door, with just a glimmer of possibility peaking through. It may be shrouded in apprehension, but swing open that door Boss Babe and walk right through it with your shoulders squared and your gaze held high! \nYOU are your greatest asset, trust yourself to reach out and materialize your dreams ✨ \n#trusttheprocess #powerwithin #yougotthisgirl ","7","1","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"RC4X8LmE21","0","","","","2","0","Pointer","_User","XJ1fbtm3aC","File","f616c143327921cfee56d2659379c63a_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/f616c143327921cfee56d2659379c63a_image.jpg","Happy thanksgiving 🦃🍁🍽 everyone, from our Family to Yours!! We love you so much!! Thank you for all your love, support, giving, laughs and good times. We are blessed!•\n•\n•\n•\n• #happythanksgivingday #happythanksgivingyall #happythanksgiving2019 #happythanksgivingeveryone #happythanksgiving🦃 #happythanksgiving❤️ #tbt🔙📸 #throwbacktuesday #throwback😍 #throwback🔙 #throwbacks #asafamily #irianasmith #otobepositive #throwbackphoto #familyportraits #familyphotoshoot #familia👪 #familia💕 #familia😍 #familias #familythrowback #thankfulgratefulblessed #thankfull #thankfullness #thankfulforyou #thankfulnovember #thankful🙏 #thankfulness #thankfuleveryday","5","1","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"0zNBvO3QGr","0","","","","1","1","Pointer","_User","eYmFVUKl9g","File","4a9f236c643cac28368e4748bb26a415_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/4a9f236c643cac28368e4748bb26a415_image.jpg","Hello everyone!\n\nI’m super excited to finally announce that my program “Coach with Purpose” is officially open for enrollment and on sale for up to 60% off until December 2nd, 2019, at 11:59 pm! You can find the discount codes in the link in my bio on my Instagram (www.instagram.com/thevpwright)\n \nIf you’re a creative whose been feeling called to the coaching industry but:\n\n• doesn’t know where to start or how to build out their coaching program to leave a serious impact on your dream clients\n\n• scared to get going because you feel like you don’t have the experience or expertise \n\n• tried coaching before but just ended up giving your services out for free \n\nthen this program is for you!\n\nWant more information? Click on the link here:\nhttps://vpwright.teachable.com/p/coach-with-purpose \n\nThe course starts January 7th, 2020.\nIf you have any questions, feel free to hit up in the comments below, or hit me up in my dms!\n\nI’d be happy to answer any questions you may have and of course, get to know you more.\n\nxoxo ,\nvee","11","4","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"LdBn4Drery","0","","","","2","0","Pointer","_User","eYmFVUKl9g","File","b7a743cdb5d495211a374d2f20215016_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/b7a743cdb5d495211a374d2f20215016_image.jpg","I hope everyone had an amazing thanksgiving! ✨","10","1","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"whHTm4O1GB","0","","","","1","0","Pointer","_User","4Tw6Lo257T","File","dbfc23db346785f2665b53a90239dbb1_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/dbfc23db346785f2665b53a90239dbb1_image.jpg"," I’m a marketing strategist and looking for some ideas for Black Friday! What would you guys want? \n\nI usually do 3 month strategies with support. Would you want just a strategy with support for a month? An audit of all your platforms? ","7","2","0","2020-03-03T12:49:31.656Z","2020-03-03T12:49:31.656Z"
"CuBcA8WlW1","0","","","","3","0","Pointer","_User","KP45FXn3WE","File","60346f88a622db70860a22833804f4f2_image.jpg","https://parsefiles.back4app.com/Eu2H7JiGkiBwPaHNw08ZlAfvj092WDz8nECpxGti/60346f88a622db70860a22833804f4f2_image.jpg","Hi friends! My name is Sarah and I’m the owner of S. Duff Media, a creative marketing studio based out of Atlanta, Ga. I work with clients of all sizes and just recently started a podcast, Chasing Content, conversation for mid-career freelancers and entrepreneurs! So excited to connect with you all on here!","18","2","0","2020-03-03T12:49:31.662Z","2020-03-03T12:49:31.662Z"
